RequestNumber,RequestName,RequestType,ServiceBinding
395503,pha_svr_get_outpatient_order_history,RPC,PrescriptionOrderQuery
380811,pha_svr_get_pending_med_request_count,RPC,rxmedrequest
390059,pha_svr_get_potential_waste_adjustments,RPC,rxwaste
385806,pha_svr_get_prescription_message_by_original_msg_ident,RPC,PharmacyPrescriptionMessage
385807,pha_svr_get_prescription_msg_by_ref_msg_id,RPC,PharmacyPrescriptionMessage
395500,pha_svr_get_prescription_order_format_details,RPC,PrescriptionOrderQuery
395605,pha_svr_get_ref_descriptions_by_ndc,RPC,rxformulary
395608,pha_svr_get_refill_request_by_order,RPC,RefillRequest
385825,pha_svr_get_surescripts_prescribers_by_dea_nbr,RPC,PharmacySurescriptsPrescriber
385826,pha_svr_get_surescripts_prescribers_by_name,RPC,PharmacySurescriptsPrescriber
385824,pha_svr_get_surescripts_prescribers_by_npi,RPC,PharmacySurescriptsPrescriber
385823,pha_svr_get_surescripts_prescribers_by_spi,RPC,PharmacySurescriptsPrescriber
380806,pha_svr_get_work_items,RPC,workitem
380819,pha_svr_get_work_items_enctr,RPC,workitem
395604,pha_svr_mail_order_batch_status,RDM,PharmacyBatchPrescriptionManagerAsync
302503,pha_svr_maintain_fac_reltn,RPC,formula
302501,pha_svr_maintain_method,RPC,formula
395591,pha_svr_order_notification,RDM,rxordernotificationasync
385801,pha_svr_parse_prescription_message,RPC,PharmacyPrescriptionMessage
385802,pha_svr_parse_prescription_message_by_long_text_id,RPC,PharmacyPrescriptionMessage
385803,pha_svr_parse_prescription_message_by_rxa_prescription_msg_id,RPC,PharmacyPrescriptionMessage
385828,pha_svr_process_cancel_prescription,RPC,PharmacyPrescriptionProcess
395601,pha_svr_process_mail_order_batch,RDM,PharmacyBatchPrescriptionManagerAsync
395602,pha_svr_process_mail_order_batch_by_service_resource,RDM,PharmacyBatchPrescriptionManagerAsync
395603,pha_svr_process_mail_order_batch_response,RDM,PharmacyBatchPrescriptionManagerAsync
380817,pha_svr_process_med_request,RPC,rxmedrequest
385827,pha_svr_process_prescription_change_request,RPC,PharmacyPrescriptionProcess
385821,pha_svr_process_prescription_message,RPC,PharmacyPrescriptionProcess
385822,pha_svr_process_refill_authorization,RPC,PharmacyPrescriptionProcess
380816,pha_svr_request_medication,RPC,rxmedrequest
395597,pha_svr_sync_external_order_products,RDM,PharmacyExternalOrderProductSync
395599,pha_svr_upd_dispense_from_ext_pharmacy,RDM,RxFormularyMgmtAsync
302506,pha_svr_validate_formula,RPC,formula
395517,pha_svr_validate_prescription_order_routing,RPC,SuspendedOrder
331060,pha_upd_ahfs_list,RR,CPMScript
305800,pha_upd_disp_event,RR,CPMScript
305006,pha_upd_disp_hx,RR,CPMScript
306000,pha_upd_dispcat,RR,CPMScript
310000,pha_upd_dispcat_form_r,RR,CPMScript
311104,pha_upd_dup_task,RR,CPMScript
305007,pha_upd_fill_bat_hx,RR,CPMScript
305002,pha_upd_fill_batch,RR,CPMScript
305020,pha_upd_fill_batch_hx,RR,CPMScript
305008,pha_upd_fill_cyc_hx,RR,CPMScript
305001,pha_upd_fill_cycle,RR,CPMScript
303001,pha_upd_form,RR,CPMScript
300000,pha_upd_frq,RR,CPMScript
300003,pha_upd_frqdow,RR,CPMScript
300001,pha_upd_frqsched,RR,CPMScript
300002,pha_upd_frqtod,RR,CPMScript
320100,pha_upd_generic,RR,CPMScript
305700,pha_upd_ivset,RR,CPMScript
301900,pha_upd_longtext,RR,CPMScript
301940,pha_upd_longtextinfo,RR,CPMScript
305005,pha_upd_ord_disp,RR,CPMScript
320200,pha_upd_order_alert,RR,CPMScript
305101,pha_upd_order_prod,RR,CPMScript
320600,pha_upd_pharmunit,RR,CPMScript
342000,PHA_UPD_PRICE_RANGE,RR,CPMScript
305160,pha_upd_prod_dispense_hx,RR,CPMScript
320300,pha_upd_reason_code,RR,CPMScript
335002,pha_upd_report_batch,RR,CPMScript
303000,pha_upd_route,RR,CPMScript
303003,pha_upd_transfer_act,RR,CPMScript
3202500,Pharmacy_GetSupportedNetworks,RPC,PharmacyRetrieval
680418,Pharmacy_RetrieveMatchingFrequencies,RPC,frequencymatcher
3202502,Pharmacy_RetrievePharmaciesByCriteria,RPC,PharmacyRetrieval
3202501,Pharmacy_RetrievePharmaciesByIds,RPC,PharmacyRetrieval
3202509,Pharmacy_RetrievePharmaciesByNCPDPIds,RPC,PharmacyRetrieval
954003,PI_EDIT_GROUP_MEMBERS,RR,CPMScript
954004,PI_GET_AVAIL_GROUP_MEMBERS,RR,CPMScript
954002,PI_GET_GROUP_MEMBERS,RR,CPMScript
954001,PI_GET_GROUPS,RR,CPMScript
600659,pie_add_record_compliance,RR,CPMScript
600950,pie_data_export_summaries,RR,CPMScriptBatch
600660,pie_get_record_compliance,RR,CPMScript
1037616,pl_add_client_defaults,RR,CPMScript
1037617,pl_add_defaults,RR,CPMScript
1037630,pl_add_demographics,RR,CPMScript
1030290,pl_add_diag_default,RR,CPMScript
1037674,pl_add_exchange_defaults,RR,CPMScript
1037537,PL_ADD_INS_OR_GTR,RR,CPMScript
1037670,pl_add_insurance_defaults,RR,CPMScript
1037627,pl_add_menu_options,RR,CPMScript
1037688,pl_add_modify_fields,RR,CPMScript
1037698,pl_add_pkl,RR,CPMScript
1030297,pl_add_tab_grp,RR,CPMScript
1037552,PL_ADD_TRANSFER_LIST,RR,CPMScript
1037647,pl_add_transfer_list_ops,RR,CPMScript
1037677,pl_add_xref_defaults,RR,CPMScript
1037608,pl_ap_prt_daily_order_summary,RR,CPMScript
1037650,pl_build_proc_catalog,RR,CPMScript
1037639,PL_CHECK_ORDERS_FOR_ADDON,RR,CPMScript
1037607,pl_check_person_alias,RR,CPMScript
1037615,pl_chk_client_categories,RR,CPMScript
1038012,PL_CHK_INSURANCE,RR,CPMScript
1037622,pl_clean_procedures,RR,CPMScriptBatch
1037614,pl_copy_client_tab,RR,CPMScript
1037582,pl_del_category,RR,CPMScript
1030296,pl_del_diag_default,RR,CPMScript
1030352,pl_del_org_tab,RR,CPMScript
1030305,pl_get_all_proc,RR,Cpm.ScriptCache
1037579,pl_get_categories,RR,CPMScript
1037580,pl_get_category_info,RR,CPMScript
1037592,pl_get_category_org_reltn,RR,CPMScript
1038011,PL_GET_CHART_STATUS,RR,CPMScript
1037619,pl_get_client_defaults,RR,CPMScript
1038013,PL_GET_CLIENT_HEALTH_PLANS,RR,CPMScript
1037610,pl_get_clients,RR,CPMScript
1037700,pl_get_clients_and_locs,RR,Cpm.ScriptCache
1030294,pl_get_cons_phys,RR,CPMScript
1030320,PL_GET_CUST_LIST,RR,CPMScript
1037570,pl_get_db_tools,RR,CPMScript
1030291,pl_get_def_diag,RR,CPMScript
1037618,pl_get_defaults,RR,CPMScript
1037629,pl_get_demographics,RR,CPMScript
1030287,pl_get_diag_default,RR,CPMScript
1030289,pl_get_diagnosis,RR,CPMScript
1030288,pl_get_diagnosis1,RR,CPMScript
1037571,pl_get_encntr_type,RR,CPMScript
1037502,pl_get_encounter,RR,CPMScript
1037508,pl_get_encounter_list,RR,CPMScript
1037555,pl_get_encounters,RR,CPMScript
1037669,pl_get_exchange_clients,RR,CPMScript
1037676,pl_get_exchange_defaults,RR,CPMScript
1037671,pl_get_exchange_lab,RR,CPMScript
1037643,pl_get_exchange_lab_mode,RR,CPMScript
1030319,PL_GET_FACILITY,RR,CPMScript
1037532,pl_get_guarantor,RR,CPMScript
1038016,pl_get_health_plan_info,RR,CPMScript
1037547,PL_GET_HEALTH_PLANS,RR,CPMScript
1037536,pl_get_insurance,RR,CPMScript
1037690,PL_GET_INSURANCE_CARRIERS,RR,CPMScript
1037546,PL_GET_INSURANCE_COS,RR,CPMScript
1037672,pl_get_insurance_defaults,RR,CPMScript
1037585,pl_get_insurance_real,RR,CPMScript
1037648,pl_get_lab_logo,RR,CPMScript
1037504,pl_get_label,RR,CPMScript
1037529,pl_get_location,RR,CPMScript
1037628,pl_get_menu_options,RR,CPMScript
1037687,pl_get_modify_fields,RR,CPMScript
1030310,PL_GET_NURSE_UNIT,RR,CPMScript
1030292,pl_get_ord_phys,RR,CPMScript
1037652,pl_get_order_status,RR,CPMScript
1037638,PL_GET_ORDERS_FOR_ADD_CANCEL,RR,CPMScript
1037691,PL_GET_ORDERS_FOR_FUTURE,RR,CPMScript
1037531,pl_get_org,RR,CPMScript
1030313,PL_GET_ORG_PERSON_ALIAS,RR,CPMScript
1030336,pl_get_org_phone_num,RR,CPMScript
1030306,pl_get_org_proc,RR,CPMScript
1037572,pl_get_org_proc_grp,RR,CPMScript
1038015,pl_get_osm_guarantor,RR,CPMScript
1038014,pl_get_osm_insurance,RR,CPMScript
1037613,pl_get_output_dest_cd,RR,CPMScript
1037549,pl_get_packing_list,RR,CPMScript
1030312,PL_GET_PERSON_BY_ALIAS,RR,CPMScript
1030311,PL_GET_PERSON_BY_NURSE_UNIT,RR,CPMScript
1037654,pl_get_person_search_pref,RR,CPMScript
1030299,pl_get_persons,RR,CPMScript
1037701,pl_get_physicians,RR,CPMScript
1037697,pl_get_pkl_data,RR,CPMScript
1030338,PL_GET_PRINT_FILE,RR,CPMScript
1037609,pl_get_proc_child,RR,CPMScript
1030286,pl_get_proc_grp,RR,CPMScript
1037620,pl_get_reprint_packing_list,RR,CPMScript
1037699,pl_get_reprint_pkl,RR,CPMScript
1037598,pl_get_req_nbr,RR,CPMScript
1037667,pl_get_search_pref,RR,CPMScript
1037644,pl_get_seg_client_data,RR,CPMScript
1037646,pl_get_segment_orderables,RR,CPMScript
1037637,pl_get_segment_types,RR,CPMScript
1037575,PL_GET_STATES,RR,CPMScript
1037581,pl_get_synonym_org_relt,RR,CPMScript
1037593,pl_get_synonym_tab_reltn,RR,CPMScript
1030284,pl_get_tab_grp,RR,CPMScript
1037640,pl_get_user_positions,RR,CPMScript
1037678,pl_get_xref_defaults,RR,CPMScript
1037694,pl_load_print_choices,RR,CPMScript
1037545,pl_match_tag,RR,CPMScriptBatch
1037626,pl_print_labels,RR,CPMScript
1037526,pl_prt_cancel_list,RR,CPMScriptBatch
1037518,pl_prt_critical_list,RR,CPMScriptBatch
1037548,pl_prt_daily_order_summary,RR,CPMScriptBatch
1037692,pl_prt_defaults,RR,CPMScript
1037524,pl_prt_new_results_list,RR,CPMScriptBatch
1037706,pl_prt_orders_view,RR,CPMScript
1037550,pl_prt_packing_list,RR,CPMScript
1037530,pl_prt_pending_list,RR,CPMScriptBatch
1037656,pl_prt_person_search_pref,RR,CPMScript
1037541,pl_prt_requisition,RR,CPMScript
1037533,pl_requisition_frm,RR,CPMScript
1037649,pl_upd_lab_logo,RR,CPMScript
1037655,pl_upd_person_search_pref,RR,CPMScript
1037645,pl_upd_segment_data,RR,CPMScript
1037641,pl_upd_segment_types,RR,CPMScript
1037642,pl_upd_user_positions,RR,CPMScript
1050032,plm_add_tat_parameters,RR,CPMScript
1050034,plm_del_tat_parameters,RR,CPMScript
1050037,plm_get_osrc_tats,RR,CPMScript
1050031,plm_get_tat_parameters,RR,CPMScript
1050033,plm_upd_tat_parameters,RR,CPMScript
114420,PM.GetClients,RR,PM.Utility
114424,PM.GetCodeSet,RR,PM.Utility
114425,PM.GetCodeValueByMeaning,RR,PM.Utility
114433,PM.GetLocationByType,RR,PM.Utility
114405,PM.GetLocationGroup,RR,PM.Utility
114604,PM.GetPersonInfo,RR,PM.Reg
114434,PM.GetTemplate,RR,PM.Utility
114606,PM.PatientDataStructure,RR,PM.Reg
114710,pm.query,RR,pm.query
114607,PM.ReloadDataStructure,RR,PM.Reg
101129,PM.Report,RR,PM.Report
114650,pm.security,RR,pm.security
114609,PM.UpdatePersonData,RR,PM.Reg
100052,PM.UtilityMaint,RR,PM.Utility
100203,PM_ACC_CHK_CODE,RR,cpmscript
100200,PM_ACC_GET_ALIAS_POOL,RR,cpmscript
100202,PM_ACC_GET_CODE,RR,cpmscript
100204,PM_ACC_GET_CODESET,RR,cpmscript
102903,PM_ADD_CODE_VALUE_ALIAS,RR,CPMScript
114457,PM_ADD_DAILY_ROOM_BED_CHARGES,RR,CpmScriptBatch
965215,pm_add_diagnosis,RR,CPMScript
103012,PM_ADD_DOC_MSG,RR,CPMScript
114463,PM_ADD_FL_OBS_RBD_CHARGES,RR,CpmScript
102601,pm_add_health_plan,RR,CpmScript
114460,PM_ADD_HOURLY_RBD_CHG_AT_DISCH,RR,CpmScriptBatch
114462,PM_ADD_HOURLY_RBD_CHG_AT_MID,RR,CpmScript
114456,PM_ADD_HOURLY_ROOM_BED_CHARGES,RR,CpmScriptBatch
102401,pm_add_organization,RR,CPMScript
114459,PM_ADD_PERDIEM_CHARGES,RR,CpmScriptBatch
102101,PM_ADD_PERSON,RR,CpmEsi
114390,PM_ADD_PERSON_MATCH_REV,RR,CpmScript
114455,PM_ADD_ROOM_BED_CHARGES,RR,CpmScriptBatch
114386,PM_APN_QUERY,RR,CpmScript
115452,pm_aquire_grid_encounter,RR,cpmscript
114750,pm_auto_discharge,RR,CPMScriptAsync
100167,PM_BBD_UPT_BED_STATUS,RR,CpmScript
100112,PM_BBL_ADD_LEND,RR,cpmscript
100114,PM_BBL_ADD_RETURN,RR,cpmscript
100113,PM_BBL_GET_ACTIONS,RR,cpmscript
100110,PM_BBL_GET_SERVICES,RR,cpmscript
100116,PM_BBL_RPT_ACTIONS,RR,cpmscript
100115,PM_BBL_RPT_SERVICES,RR,cpmscript
100111,PM_BBL_UPT_SERVICE,RR,cpmscript
115043,PM_BED_VIEW_MASTER,RR,CpmScript
100071,PM_BLD_PURGE,RR,cpmscript
115140,pm_call_person_reconcile,RR,CPMScriptBatch
115101,PM_CALL_QUERY,RR,CpmScript
115055,PM_CHG_ET_ALIAS,RR,CPMScript
114372,PM_CHK,RR,CpmScript
115134,PM_CHK_CONCEPT_SECURITY,RR,CPMScript
115039,PM_CHK_DATE_TEMPLATE,RR,CpmScript
115042,PM_CHK_FLX_SEQUENCES,RR,CpmScript
115130,pm_chk_locations,RR,cpmscript
115038,PM_CHK_LOCS_PATIENTS,RR,CpmScript
100135,PM_CHK_MODERNIZATION_PASSIVITY,RR,CpmScript
100174,PM_CHK_PLACEMENT,RR,CpmScript
115126,pm_chk_prev_encntr_type,RR,cpmscript
115076,PM_CHK_SECURITY,RR,CpmScript
115135,pm_chk_sensitive_alerts,RR,CPMScript
115474,PM_CHK_STATUS,RR,cpmscript
100302,PM_CMB_ENCOUNTER,RR,CpmScript
114570,pm_combine_person_encntr,RR,CPMScript
113023,PM_CONV_RELTN,RR,CpmScript
101155,pm_copy_search_preferences,RR,CPMScript
101139,PM_CPY_REPORT,RR,CpmScript
100085,PM_CREATE_CAB_ENCOUNTER,RR,CpmScript
114999,PM_DATAMAP,RR,CpmScript
114998,PM_DATAMAP_COMPRESSED,RR,CpmScript
114996,PM_DATAMAP_STRUCT,RR,CpmScript
114997,PM_DATAMAP_SWAP,RR,CpmScript
100117,PM_DECEASED_PERSON_MGMT,RR,CpmScriptAsync
965231,pm_del_diagnosis,RR,CPMScript
102015,PM_DEL_DOC_MSG,RR,CPMScript
108110,PM_DEL_PERSON_MATCHES,RR,CpmScript
100074,PM_DEL_PURGE,RR,cpmscript
70022,pm_determine_combine_direction,RR,CPMScript
117000,PM_DUMMY_REQUEST,RR,CPMScript
101300,PM_ENCNTR_LOC_HIST,RR,CpmScript
101001,PM_ENS_ADDRESS,RR,CpmScript
115150,PM_ENS_ADDRESS_FORMAT,RR,cpmscript
101806,PM_ENS_ADDRESS_HIST,RR,CpmScript
101405,PM_ENS_ALIAS_POOL,RR,CpmScript
114331,PM_ENS_ALIAS_POOL_SEQ,RR,CPMScript
101706,PM_ENS_ALLERGY,RR,CpmScript
100172,PM_ENS_AUGMEN_CARE_PERIOD,RR,CpmScript
101159,PM_ENS_AUTH_INFO,RR,CpmScript
101119,PM_ENS_BATCH,RR,CpmScript
101121,PM_ENS_BATCH_PARAMS,RR,CpmScript
115045,pm_ens_bed_brd_view,RR,cpmscript
100163,PM_ENS_BED_NOTE,RR,CpmScript
102901,PM_ENS_CODE_VALUE,RR,CpmScript
115132,pm_ens_consumer_activity,RR,cpmscript
114600,PM_ENS_COREREG_DATA,RR,CpmScript
115110,pm_ens_death_notify,RR,CPMScript
101152,PM_ENS_DESTINATION,RR,CpmScript
101705,PM_ENS_DIAGNOSIS,RR,CpmScript
101125,PM_ENS_DISPLAY,RR,CpmScript
101153,PM_ENS_DIST_FILTER,RR,CpmScript
101151,PM_ENS_DISTRIBUTION,RR,CpmScript
101209,PM_ENS_DM_TRANS_ACTIVITY,RR,CpmScript
101207,PM_ENS_DM_TRANS_DATA,RR,CpmScript
101208,PM_ENS_DM_TRANS_KEY,RR,CpmScript
114563,PM_ENS_DOC_DESTINATION,RR,CpmScript
114565,PM_ENS_DOC_DIST_DEF,RR,CpmScript
114562,PM_ENS_DOC_DIST_REL,RR,CpmScript
114561,PM_ENS_DOC_DISTRIBUTION,RR,CpmScript
114560,PM_ENS_DOC_DOCUMENT,RR,CpmScript
101150,PM_ENS_DOCUMENT,RR,CpmScript
104403,PM_ENS_EEM_BENEFIT_ALLOC,RR,cpmscript
101303,PM_ENS_ENCNTR_ACCIDENT,RR,CpmScript
101858,PM_ENS_ENCNTR_ACP_HIST,RR,CpmScript
101302,PM_ENS_ENCNTR_ALIAS,RR,CpmScript
101851,PM_ENS_ENCNTR_ALIAS_HIST,RR,CpmScript
11407,PM_ENS_ENCNTR_BENEFIT_R,RR,CpmScript
101307,PM_ENS_ENCNTR_COMBINE,RR,CpmScript
101308,PM_ENS_ENCNTR_COMBINE_DET,RR,CpmScript
115138,pm_ens_encntr_cvr,RR,CPMScript
101309,PM_ENS_ENCNTR_DOMAIN,RR,CpmScript
100076,pm_ens_encntr_encntr_reltn,RR,cpmscript
114396,PM_ENS_ENCNTR_FIN_HIST,RR,CpmScript
101850,PM_ENS_ENCNTR_HIST,RR,CpmScript
101310,PM_ENS_ENCNTR_INFO,RR,CpmScript
101852,PM_ENS_ENCNTR_INFO_HIST,RR,CpmScript
101855,PM_ENS_ENCNTR_LEAVE_HIST,RR,CpmScript
101304,PM_ENS_ENCNTR_LOC_HIST,RR,CpmScript
115157,pm_ens_encntr_mother_child_rel,RR,CPMScript
100053,PM_ENS_ENCNTR_NEWBORN_CE_RELTN,RR,CpmScript
101313,PM_ENS_ENCNTR_ORG_RELTN,RR,CpmScript
101204,PM_ENS_ENCNTR_ORG_RELTN_REG,RR,CpmScript
101311,pm_ens_encntr_pending,RR,CPMScript
101306,PM_ENS_ENCNTR_PERSON_RELTN,RR,CpmScript
101314,PM_ENS_ENCNTR_PLAN_RELTN,RR,CpmScript
114993,pm_ens_encntr_procedure,RR,cpmscript
115026,PM_ENS_ENCNTR_PRSNL_GRP_RELTN,RR,CpmScript
101305,PM_ENS_ENCNTR_PRSNL_RELTN,RR,CpmScript
101857,PM_ENS_ENCNTR_PRSNL_RELTN_HIST,RR,CpmScript
100305,PM_ENS_ENCNTR_RELTN_W_PRSNL,RR,CpmEsi
100309,pm_ens_encntr_reltn_w_prsnl_wr,RR,CpmScript
115079,PM_ENS_ENCNTR_SLICE,RR,CpmScriptBatch
115080,PM_ENS_ENCNTR_SLICE_REF,RR,CpmScriptBatch
101301,PM_ENS_ENCOUNTER,RR,CpmScript
114319,pm_ens_encounter_master,RR,CPMScript
115120,pm_ens_episode_activity,RR,CPMScript
100069,pm_ens_family_reltn,RR,cpmscript
101116,PM_ENS_FIELD,RR,CpmScript
101118,PM_ENS_FILTER,RR,CpmScript
101120,PM_ENS_FILTER_VALUES,RR,CpmScript
114511,PM_ENS_FLEX_CONTROL,RR,CpmScript
114510,PM_ENS_FLEX_FORM,RR,CpmScript
114512,PM_ENS_FLEX_ICON,RR,CpmScript
110004,PM_ENS_FLEX_QUERY,RR,CPMScript
114321,PM_ENS_FLEX_SCRIPT,RR,CpmScript
115010,PM_ENS_FLX_CONVERSATION,RR,CpmScript
115102,PM_ENS_FLX_FORM,RR,CPMScript
115011,PM_ENS_FLX_PROMPT,RR,CpmScript
114380,PM_ENS_FLX_TASK_CONV_RELTN,RR,CpmScript
101122,PM_ENS_GROUP,RR,CpmScript
101117,PM_ENS_HEADER,RR,CpmScript
101601,PM_ENS_HEALTH_PLAN,RR,CpmScript
101602,PM_ENS_HEALTH_PLAN_ALIAS,RR,CpmScript
114350,pm_ens_health_plan_freetext,RR,CPMScript
101603,PM_ENS_HEALTH_PLAN_INFO,RR,CpmScript
101900,PM_ENS_HIST_TRACKING,RR,CpmScript
115022,PM_ENS_LOC_ATTRIB,RR,CpmScript
115036,PM_ENS_LOC_ATTRIB_CHILD,RR,CpmScript
115097,PM_ENS_LOC_CAP_SUSPENSION,RR,CPMScript
115027,PM_ENS_LOC_CODE_VALUES,RR,CpmScript
102002,pm_ens_long_blob,RR,CPMScript
115054,PM_ENS_LONG_BLOB_REF,RR,CpmScript
102001,PM_ENS_LONG_TEXT,RR,CpmScript
115100,PM_ENS_MODIFY_ENCNTR_BY_MODE,RR,CPMScript
101703,PM_ENS_NOMENCLATURE,RR,CpmScript
115125,pm_ens_offer,RR,cpmscript
101123,PM_ENS_ORDER,RR,CpmScript
101407,PM_ENS_ORG_ALIAS_POOL_RELTN,RR,CpmScript
101408,PM_ENS_ORG_INFO,RR,CpmScript
101409,PM_ENS_ORG_PLAN_RELTN,RR,CpmScript
119953,PM_ENS_ORG_TYPE_RELTN,RR,CpmScript
101401,PM_ENS_ORGANIZATION,RR,CpmScript
101402,PM_ENS_ORGANIZATION_ALIAS,RR,CpmScript
114346,pm_ens_organization_freetext,RR,CPMScript
101411,PM_ENS_ORGANIZATION_MASTER,RR,CpmScript
101101,PM_ENS_PERSON,RR,CpmScript
101102,PM_ENS_PERSON_ALIAS,RR,CpmScript
101801,PM_ENS_PERSON_ALIAS_HIST,RR,CpmScript
11406,PM_ENS_PERSON_BENEFIT_R,RR,CpmScript
101111,PM_ENS_PERSON_COMBINE,RR,CpmScript
100079,PM_ENS_PERSON_COMBINE_BATCH,RR,cpmscript
101112,PM_ENS_PERSON_COMBINE_DET,RR,CpmScript
115133,pm_ens_person_cvr,RR,CPMScript
101803,PM_ENS_PERSON_CVR_HIST,RR,CpmScript
100128,PM_ENS_PERSON_DESIGNATION,RR,CpmScript
101800,PM_ENS_PERSON_HIST,RR,CpmScript
101107,PM_ENS_PERSON_INFO,RR,CpmScript
101808,PM_ENS_PERSON_INFO_HIST,RR,CpmScript
114318,pm_ens_person_master,RR,CPMScript
100093,PM_ENS_PERSON_MILITARY,RR,CpmScript
101103,PM_ENS_PERSON_NAME,RR,CpmScript
101802,PM_ENS_PERSON_NAME_HIST,RR,CpmScript
101113,PM_ENS_PERSON_ORG_RELTN,RR,CpmScript
101132,PM_ENS_PERSON_ORG_RELTN_REG,RR,CpmScript
101104,PM_ENS_PERSON_PATIENT,RR,CpmScript
101804,PM_ENS_PERSON_PATIENT_HIST,RR,CpmScript
101105,PM_ENS_PERSON_PERSON_RELTN,RR,CpmScript
115128,pm_ens_person_phr_info,RR,cpmscript
101114,PM_ENS_PERSON_PLAN_RELTN,RR,CpmScript
101156,PM_ENS_PERSON_PLAN_RELTN_REG,RR,CpmScript
101106,PM_ENS_PERSON_PRSNL_RELTN,RR,CpmScript
101810,PM_ENS_PERSON_PRSNL_RELTN_HIST,RR,CpmScript
100306,PM_ENS_PERSON_RELTN_W_PRSNL,RR,CpmEsi
100126,PM_ENS_PERSON_VETERAN,RR,CpmScript
101002,PM_ENS_PHONE,RR,CpmScript
101805,PM_ENS_PHONE_HIST,RR,CpmScript
115084,PM_ENS_POST_DOC,RR,CpmScript
115082,PM_ENS_POST_DOC_REF,RR,CpmScript
100062,PM_ENS_POST_PROCESS,RR,CpmScript
101701,PM_ENS_PROCEDURE,RR,CpmScript
101201,PM_ENS_PRSNL,RR,CpmScript
101202,PM_ENS_PRSNL_ALIAS,RR,CpmScript
101205,PM_ENS_PRSNL_GROUP_RELTN,RR,CpmScript
101206,PM_ENS_PRSNL_INFO,RR,CpmScript
101160,PM_ENS_PRSNL_LOC_RELTN,RR,CpmScript
114393,PM_ENS_PRSNL_ORG_RELTN,RR,CpmScript
101203,PM_ENS_PRSNL_PRSNL_RELTN,RR,CpmScript
110003,PM_ENS_QUERY,RR,CPMScript
101157,PM_ENS_QUEST_ANSWERS,RR,CpmScript
180001,pm_ens_readmit_wait_list.prg,RR,cpmscript
101115,PM_ENS_REPORT,RR,CpmScript
101404,PM_ENS_RESEARCH_ACCOUNT,RR,CpmScript
114397,PM_ENS_SVC_CAT_HIST,RR,CpmScript
115024,PM_ENS_TEMPLATE,RR,CpmScript
111506,PM_ENS_TRANS_HOLD,RR,CpmScript
101131,PM_ENS_TRANSACTION,RR,CpmScript
100300,pm_ens_transfer_encntr_reltn,RR,CPMScript
110102,pm_ens_transfer_hist,RR,cpmscript
119959,PM_ENS_USER_DEFINED,RR,CpmScript
101807,PM_ENS_USER_DEFINED_HIST,RR,CpmScript
115023,pm_ens_wait_list,RR,cpmscript
100058,pm_ens_wait_list_future_status,RR,cpmscript
101856,PM_ENS_WAIT_LIST_HIST,RR,CpmScript
100151,PM_EPI_GET_EPISODES,RR,cpmscript
100150,PM_EPI_UPT_EPISODES,RR,cpmscript
119957,PM_ESI_AUDIT,RR,cpmscriptasync
119956,PM_ESI_LOCATION,RR,CpmScript
119958,pm_esi_statistic,RR,CPMScript
114505,PM_EXT_ATR_BY_APPNO,RR,CpmScript
113024,PM_FILTER,RR,CpmScript
119908,PM_FIX_ELH_BY_ENCNTR,RR,CPMScript
119965,PM_FLX_CONV_OPTIONS,RR,CpmScript
115004,PM_FND_FLX_PROMPT,RR,CpmScript
115085,PM_GEN_POST_DOC,RR,CpmScript
100059,pm_gen_sequence,RR,cpmscript
115129,PM_GET_ADDITIONAL_PHR_INFO,RR,cpmscript
114301,PM_GET_ADDRESS,RR,CpmScript
115403,pm_get_address_by_entity,RR,cpmscript
115139,PM_GET_ADDRESS_FORMAT,RR,cpmscript
114327,PM_GET_ALIAS,RR,CPMScript
114328,PM_GET_ALIAS_MASK,RR,CPMScript
112505,PM_GET_ALIAS_POOL,RR,cpmscript
101012,PM_GET_ALIAS_POOL_BY_TABLE,RR,CpmScript
101011,PM_GET_ALIAS_POOL_BY_TYPE,RR,CpmScript
112508,PM_GET_ALIAS_POOL_CD,RR,CpmScript
114330,PM_GET_ALIAS_POOL_SEQ,RR,CPMScript
100207,PM_GET_ALIAS_POOLS,RR,cpmscript
100033,pm_get_alias_validation,RR,CPMScript
119950,pm_get_aliases,RR,CPMScript
119951,pm_get_aliases_for_org,RR,CPMScript
119949,PM_GET_ALL_ALIAS_POOL,RR,CpmScript
114329,PM_GET_ALL_ALIAS_POOLS,RR,CPMScript
114354,PM_GET_ALL_ALIAS_POOLS_BY_TYPE,RR,CpmScript
101134,PM_GET_ALL_BATCHES,RR,CPMScript
115029,PM_GET_ALL_BEDS_FACILITY,RR,CPMScriptBatch
114554,PM_GET_ALL_DOCUMENT_INFO,RR,CpmScript
114351,PM_GET_ALL_ENCNTR_LOC_HIST,RR,CpmScript
114381,PM_GET_ALL_FLX_CONV,RR,CpmScript
114385,PM_GET_ALL_FLX_TASK_CONV,RR,CpmScript
114359,PM_GET_ALL_PERSON_ALIAS,RR,CpmScript
101127,PM_GET_ALL_REPORTS,RR,CPMScript
114384,PM_GET_APP_TASKS,RR,CpmScript
100060,pm_get_applications,RR,CPMScript
114383,PM_GET_APPLICATIONS_BY_RANGE,RR,CpmScript
112507,PM_GET_APR_BY_POOL,RR,CpmScript
100173,PM_GET_AUGMEN_CARE_PERIOD,RR,CpmScript
114369,pm_get_auth_orgs_by_type,RR,CPMScript
114375,pm_get_auth_orgs_by_type2,RR,CPMScript
